;Date;Price;Open;High;Low;Vol.;Change %
149;Jan 07, 2019;388000;386000;391000;384000;110.16K;1.84%
150;Jan 06, 2019;381000;381000;381000;381000;-;0.00%
151;Jan 04, 2019;381000;378000;385500;376500;117.37K;1.20%
152;Jan 03, 2019;376500;379000;385000;374500;130.07K;0.67%
153;Jan 02, 2019;374000;389500;392000;372000;147.59K;-3.23%
154;Jan 01, 2019;386500;386500;386500;386500;-;0.00%
155;Dec 28, 2018;386500;377000;396000;377000;255.45K;4.18%
156;Dec 27, 2018;371000;373000;376500;367500;196.90K;3.06%
157;Dec 26, 2018;360000;342000;360500;341000;223.67K;3.30%
158;Dec 25, 2018;348500;348500;348500;348500;-;0.00%
159;Dec 24, 2018;348500;347500;358500;346500;129.36K;-0.43%
160;Dec 23, 2018;350000;350000;350000;350000;-;0.00%
161;Dec 21, 2018;350000;343000;354500;335500;208.78K;1.74%
162;Dec 20, 2018;344000;361500;364500;342500;364.50K;-6.52%
163;Dec 19, 2018;368000;366500;371500;356000;235.34K;0.41%
164;Dec 18, 2018;366500;365000;380000;364500;282.16K;-1.61%
165;Dec 17, 2018;372500;388000;388500;364500;381.60K;-4.85%
166;Dec 16, 2018;391500;391500;391500;391500;-;0.00%
167;Dec 14, 2018;391500;394000;401000;390000;452.67K;-4.51%
168;Dec 13, 2018;410000;399000;419000;397000;628.88K;3.93%
169;Dec 12, 2018;394500;394500;401500;381000;445.30K;0.13%
170;Dec 11, 2018;394000;393000;420000;385000;1.38M;17.79%
171;Dec 10, 2018;334500;334500;334500;334500;-;0.00%
172;Dec 09, 2018;334500;334500;334500;334500;-;0.00%
173;Dec 04, 2018;334500;334500;334500;334500;-;0.00%
174;Dec 02, 2018;334500;334500;334500;334500;-;0.00%
175;Nov 29, 2018;334500;334500;334500;334500;-;0.00%
176;Nov 26, 2018;334500;334500;334500;334500;-;0.00%
177;Nov 19, 2018;334500;334500;334500;334500;-;0.00%
178;Nov 15, 2018;334500;334500;334500;334500;-;0.00%
179;Nov 14, 2018;334500;313500;364000;302000;1.49M;6.70%
180;Nov 13, 2018;313500;284000;328500;283000;1.50M;9.81%
181;Nov 12, 2018;285500;341000;343500;281000;1.49M;-22.42%
182;Nov 11, 2018;368000;368000;368000;368000;-;0.00%
183;Nov 09, 2018;368000;382000;382500;366500;284.71K;-4.29%
184;Nov 08, 2018;384500;385000;394000;382500;360.65K;-3.88%
185;Nov 07, 2018;400000;399500;405500;396000;141.03K;-0.25%
186;Nov 06, 2018;401000;411000;411500;395000;143.18K;0.50%
187;Nov 05, 2018;399000;397000;407000;394000;168.89K;-0.62%
