;Date;Price;Open;High;Low;Vol.;Change %
157;Jan 02, 2019;214500;224500;226000;213000;1.02M;-3.60%
158;Jan 01, 2019;222500;222500;222500;222500;-;0.00%
159;Dec 28, 2018;222500;224500;227500;217500;1.08M;-0.22%
160;Dec 27, 2018;223000;241500;244500;222000;3.04M;-0.24%
161;Dec 26, 2018;223529;200000;223529;199510;3.78M;6.19%
162;Dec 25, 2018;210500;210500;210500;210500;-;2.00%
163;Dec 24, 2018;206373;213235;214706;206373;1.61M;-6.19%
164;Dec 23, 2018;220000;220000;220000;220000;-;2.00%
165;Dec 21, 2018;215686;221078;224020;214706;955.67K;-1.79%
166;Dec 20, 2018;219608;219118;227941;218627;1.23M;-0.66%
167;Dec 19, 2018;221078;215686;224020;213725;992.51K;3.20%
168;Dec 18, 2018;214216;205392;218627;204902;883.68K;1.87%
169;Dec 17, 2018;210294;208333;212745;197059;1.44M;1.10%
170;Dec 16, 2018;208000;208000;208000;208000;-;2.00%
171;Dec 14, 2018;203922;212745;213235;202451;1.17M;-4.37%
172;Dec 13, 2018;213235;221569;222059;211765;1.63M;-3.97%
173;Dec 12, 2018;222059;217647;224510;217647;857.07K;2.95%
174;Dec 11, 2018;215686;234804;235294;215686;2.27M;-10.02%
175;Dec 10, 2018;239706;237745;242647;235294;574.13K;-2.36%
176;Dec 09, 2018;245500;245500;245500;245500;-;2.00%
177;Dec 07, 2018;240686;232353;242647;232353;782.46K;4.25%
178;Dec 06, 2018;230882;236274;236765;230392;539.75K;-2.69%
179;Dec 05, 2018;237255;234314;237745;232843;554.28K;-0.62%
180;Dec 04, 2018;238725;236765;244118;236274;848.09K;1.25%
181;Dec 03, 2018;235784;239216;240686;235294;503.51K;-1.55%
182;Dec 02, 2018;239500;239500;239500;239500;-;2.00%
183;Nov 30, 2018;234804;234804;237255;232353;688.65K;1.05%
184;Nov 29, 2018;232353;245098;246078;231373;1.40M;0.42%
185;Nov 28, 2018;231373;234314;236765;231373;478.14K;-0.84%
186;Nov 27, 2018;233333;236765;238235;231373;641.59K;-1.04%
187;Nov 26, 2018;235784;218137;236274;217157;1.07M;6.69%
188;Nov 25, 2018;221000;221000;221000;221000;-;2.00%
189;Nov 23, 2018;216667;218627;222549;215686;419.08K;-0.90%
190;Nov 22, 2018;218627;221569;222549;217647;362.29K;-0.89%
191;Nov 21, 2018;220588;217647;221078;213725;850.87K;-1.10%
192;Nov 20, 2018;223039;222549;226961;221078;960.16K;-0.66%
193;Nov 19, 2018;224510;222549;226961;217647;1.06M;0.23%
194;Nov 18, 2018;224000;224000;224000;224000;-;2.00%
195;Nov 16, 2018;219608;215686;225000;214216;1.32M;2.52%
196;Nov 15, 2018;214216;208823;214216;205882;1.33M;5.05%
197;Nov 14, 2018;203922;196569;211274;195588;2.02M;3.74%
198;Nov 13, 2018;196569;194118;202451;193137;2.65M;-0.74%
199;Nov 12, 2018;198039;211765;213725;196078;3.29M;-13.71%
200;Nov 11, 2018;229500;229500;229500;229500;-;2.00%
201;Nov 09, 2018;225000;232353;233823;220588;1.12M;-3.77%
202;Nov 08, 2018;233823;233823;236274;232353;803.14K;2.14%
203;Nov 07, 2018;228922;236274;237745;228922;735.48K;-3.11%
204;Nov 06, 2018;236274;237255;240196;231373;694.96K;0.42%
205;Nov 05, 2018;235294;234314;238235;230882;855.24K;1.48%
206;Nov 02, 2018;231863;229412;233823;225490;994.22K;3.96%
207;Nov 01, 2018;223039;215196;235294;213725;1.93M;4.60%
208;Oct 31, 2018;213235;223039;224510;211765;1.27M;-3.55%
209;Oct 30, 2018;221078;210784;224020;208823;1.96M;3.44%
210;Oct 29, 2018;213725;224020;229412;213725;1.44M;-4.39%
211;Oct 26, 2018;223529;235784;236274;221078;1.54M;-3.59%
212;Oct 25, 2018;231863;209804;233823;207353;3.56M;4.88%
213;Oct 24, 2018;221078;243137;246569;219608;2.63M;-8.52%
214;Oct 23, 2018;241667;244118;248529;240196;3.22M;-8.19%
215;Oct 22, 2018;263235;265196;266667;260784;377.06K;-1.65%
216;Oct 19, 2018;267647;252941;269118;250000;796.38K;4.80%
217;Oct 18, 2018;255392;260294;262745;255392;471.45K;-1.88%
218;Oct 17, 2018;260294;263235;263725;256373;617.70K;1.34%
219;Oct 16, 2018;256863;256863;261765;253922;674.13K;0.19%
220;Oct 15, 2018;256373;271078;271569;254902;936.55K;-6.60%
221;Oct 14, 2018;274500;274500;274500;274500;-;2.00%
222;Oct 12, 2018;269118;266176;272059;263235;905.75K;1.11%
223;Oct 11, 2018;266176;277451;279412;266176;1.81M;-5.24%
224;Oct 10, 2018;280882;286274;287745;280882;699.24K;-3.14%
225;Oct 09, 2018;290000;290000;290000;290000;-;2.00%
226;Oct 08, 2018;284314;281863;286274;280882;324.88K;-1.62%
227;Oct 07, 2018;289000;289000;289000;289000;-;2.00%
228;Oct 05, 2018;283333;284804;290196;281863;561.32K;-0.52%
229;Oct 04, 2018;284804;284314;287255;278431;531.45K;-1.28%
230;Oct 03, 2018;288500;288500;288500;288500;-;2.00%
231;Oct 02, 2018;282843;286274;289706;282353;506.62K;-1.20%
232;Oct 01, 2018;286274;291176;293627;283333;656.92K;-3.61%
233;Sep 30, 2018;297000;297000;297000;297000;-;2.00%
234;Sep 28, 2018;291176;296078;298529;287255;605.06K;-1.33%
235;Sep 27, 2018;295098;296078;302941;295098;544.51K;-2.45%
236;Sep 26, 2018;302500;302500;302500;302500;-;2.00%
237;Sep 21, 2018;296569;294118;298529;290686;602.62K;2.02%
238;Sep 20, 2018;290686;298529;305392;290196;1.13M;-3.10%
239;Sep 19, 2018;300000;294118;301961;291667;876.56K;1.83%
240;Sep 18, 2018;294608;295098;297549;291667;891.43K;-0.66%
241;Sep 17, 2018;296569;292647;299020;291176;1.23M;1.91%
242;Sep 16, 2018;291000;291000;291000;291000;-;2.00%
243;Sep 14, 2018;285294;286765;290686;282843;729.10K;-0.85%
244;Sep 13, 2018;287745;282353;288235;279412;1.07M;2.98%
245;Sep 12, 2018;279412;271078;281863;269118;1.06M;3.83%
246;Sep 11, 2018;269118;267647;271569;266176;376.27K;0.18%
247;Sep 10, 2018;268627;273529;275490;267157;433.60K;-3.89%
248;Sep 09, 2018;279500;279500;279500;279500;-;2.00%
249;Sep 07, 2018;274020;272549;275490;270588;411.47K;0.72%
250;Sep 06, 2018;272059;269608;273529;265686;452.79K;1.09%
251;Sep 05, 2018;269118;275490;278431;268137;640.18K;-1.96%
252;Sep 04, 2018;274510;262745;275980;262745;1.01M;4.87%
253;Sep 03, 2018;261765;263235;266176;259804;489.84K;-3.05%
254;Sep 02, 2018;270000;270000;270000;270000;-;2.00%
255;Aug 31, 2018;264706;261274;267157;259804;678.52K;1.31%
256;Aug 30, 2018;261274;264706;264706;259314;554.23K;-1.11%
257;Aug 29, 2018;264216;263725;268627;263725;407.28K;0.19%
258;Aug 28, 2018;263725;274020;274510;263725;753.09K;-3.24%
259;Aug 27, 2018;272549;275000;278431;272059;445.05K;-2.49%
260;Aug 26, 2018;279500;279500;279500;279500;-;2.00%
261;Aug 24, 2018;274020;269118;275490;266176;600.08K;2.01%
262;Aug 23, 2018;268627;264216;268627;262745;398.56K;2.05%
263;Aug 22, 2018;263235;265196;270098;262745;480.37K;0.00%
264;Aug 21, 2018;263235;259314;265686;257353;637.92K;2.87%
265;Aug 20, 2018;255882;260784;263725;255882;425.46K;-2.71%
266;Aug 19, 2018;263000;263000;263000;263000;-;2.00%
267;Aug 17, 2018;257843;253922;263235;253922;642.45K;1.74%
268;Aug 16, 2018;253431;253431;257353;246569;779.27K;-2.90%
269;Aug 15, 2018;261000;261000;261000;261000;-;2.00%
270;Aug 14, 2018;255882;254902;261765;254902;557.87K;0.19%
271;Aug 13, 2018;255392;265686;266176;253922;1.00M;-6.11%
272;Aug 12, 2018;272000;272000;272000;272000;-;2.00%
273;Aug 10, 2018;266667;270098;275490;265196;533.88K;-1.45%
274;Aug 09, 2018;270588;261765;270588;258333;1.09M;0.00%
275;Aug 08, 2018;270588;271078;275980;270098;474.11K;0.55%
276;Aug 07, 2018;269118;266176;272549;257353;1.12M;0.18%
277;Aug 06, 2018;268627;275000;277451;267157;385.26K;-4.23%
278;Aug 05, 2018;280500;280500;280500;280500;-;2.00%
279;Aug 03, 2018;275000;277941;279412;273039;372.06K;-0.36%
280;Aug 02, 2018;275980;278922;279412;268627;707.47K;0.36%
281;Aug 01, 2018;275000;271078;283333;270588;1.02M;3.32%
282;Jul 31, 2018;266176;251961;267647;251471;735.04K;5.23%
