;Date;Price;Open;High;Low;Vol.;Change %
232;Aug 31, 2018;262500;260000;262500;258500;154.24K;0.57%
233;Aug 30, 2018;261000;263500;263500;260000;115.33K;-0.95%
234;Aug 29, 2018;263500;262500;264000;260500;102.76K;0.57%
235;Aug 28, 2018;262000;259500;262500;258000;114.98K;0.38%
236;Aug 27, 2018;261000;264500;265000;259500;124.73K;-0.95%
237;Aug 26, 2018;263500;263500;263500;263500;-;0.00%
238;Aug 24, 2018;263500;258000;263500;255500;152.87K;1.93%
239;Aug 23, 2018;258500;255000;259500;253000;122.17K;1.77%
240;Aug 22, 2018;254000;254500;256500;252000;152.09K;-1.17%
241;Aug 21, 2018;257000;258500;259000;254500;182.32K;-1.91%
242;Aug 20, 2018;262000;263500;264000;258000;124.53K;0.19%
243;Aug 17, 2018;261500;264000;264000;257000;160.01K;-1.13%
244;Aug 16, 2018;264500;261000;265500;259500;327.53K;1.93%
245;Aug 14, 2018;259500;259000;259500;254500;102.81K;0.97%
246;Aug 13, 2018;257000;253000;258500;253000;135.07K;0.19%
247;Aug 12, 2018;256500;256500;256500;256500;-;0.00%
248;Aug 10, 2018;256500;255000;259000;253000;123.96K;-0.19%
249;Aug 09, 2018;257000;255000;258500;253000;188.91K;1.98%
250;Aug 08, 2018;252000;252000;253000;249000;86.00K;0.60%
251;Aug 07, 2018;250500;257000;257500;249500;198.94K;-3.47%
252;Aug 06, 2018;259500;259500;260000;257500;155.89K;0.97%
253;Aug 03, 2018;257000;253500;258500;252500;183.70K;1.58%
254;Aug 02, 2018;253000;249500;254000;249000;212.95K;2.43%
255;Aug 01, 2018;247000;254000;255000;247000;185.70K;-1.40%
256;Jul 31, 2018;250500;247000;252000;246500;211.05K;2.24%
